ID,AVAM_CODE_OLD,DESCRIPTION,CHISCO5_CODE,CHISCO3_CODE
8e465746-2add-40a1-95c1-52d646407318,,"Verwaltungswirtschafter, dipl.",33410,334
97deaccc-16e3-4b94-8f79-d2972a80ce5b,,Chef Supportdienst,33410,334
7054d1fd-f653-4141-85c8-d12ad28faf81,,Verwaltungskoordinator,33410,334
50de8623-a3de-4ddc-9d39-46c0511fbe6a,,Juristischer Beamter,33420,334
2992fca6-1440-4d0f-9487-400d98c2ee85,,Notariatsangestellter,33420,334
f0a42de1-9d13-4e62-bf12-041562521af3,,Notariatssekretär,33420,334
a1b81096-2843-46b1-8cd7-26e6b108428f,,Anwaltssekretär,33420,334
41444c32-f0d8-4a11-a688-8e8233294fb5,,Anwaltsangestellter,33420,334
ac05b36f-784e-45b0-9a23-b6049716c72f,,Bürgermeisterassistent,33430,334
3f2fe193-297b-460e-bf22-6dbd892f7d8a,,"Hoteldirektionsassistent, eidg. FA",33430,334
cb0b4147-0f2d-47d5-9fde-f59b95a410ec,,Hoteldirektionsassistent SHV,33430,334
fc8bdf12-d872-4899-aafd-c6765a336b93,,Hoteldirektionsassistent,33430,334
1b88047c-7833-4927-a240-487d67bb22e3,,Persönlicher Mitarbeiter des Departementsvorstehers,33430,334
bde1bfa5-db26-460f-8916-d1c32a66fda3,,Fachmann öffentliche Verwaltung,33430,334
060590f5-d5b4-4fc1-9e9c-ec1cd2730861,,Executive secretary,33430,334
93cf666f-afa6-409c-a0e9-862062526029,,Assistent des Flughafenstationsleiters,33430,334
0efad474-94a9-4867-b709-420c7ac892ba,,Assistent der Geschäftskontrolle,33430,334
8717026f-1b38-4d29-8c25-d63564b2d87a,,Assistent der Geschäftsleitung,33430,334
22ab5181-034c-4e00-8446-d076ac348800,,Assistent des Finanzchefs,33430,334
e456be90-7d28-4151-8bb0-6cc5d4b878d5,,Unternehmungsassistent,33430,334
fdfb82bc-07ef-43cf-82ad-9af0aa74d2c4,,Assistent des Vizepräsidenten,33430,334
d11d2145-04b5-4e8f-ab88-c38578895469,,Geschäftsführerassistent,33430,334
ccd5daff-07d4-4286-b5a0-cf3deec4aa01,,Assistent Betriebsleitung,33430,334
c6579107-c25a-4c54-8f79-33bae74204a3,,Assistent des Direktors,33430,334
d169f10f-8c0c-4dde-9bf2-5ae95776dbef,,Bereichsleiterassistent,33430,334
82dc8177-c2b3-4382-8391-76157b550a83,,Angestellter Geschäftsleitung,33430,334
41853de7-54df-43ba-b6e7-b2a102f8cfd2,,Vermittlungsassistent,33430,334
e48b8381-5467-4447-ad7d-c755d46c95c9,,Werkstattchefassistent,33430,334
d7307c95-6526-4249-b896-8fbf2f456e10,,Koordinationsassistent,33430,334
23667906-2e9d-4688-8daa-3303dc4cc3ef,,Finanzdirektionsassistent,33430,334
fde9361b-408f-4084-911f-ec4705a56175,,Assistent des Verkaufsleiters,33430,334
2c14f308-cc9b-4f0d-a523-7102181bdbcf,,Managementassistent,33430,334
bf4a7c83-7b00-425f-adc8-25a33723f54b,,Geschäftsleitungsmitarbeiter,33430,334
d3383fb5-f576-4156-a0c1-2d9b6ddc7302,,Art-Director-Assistent,33430,334
f2121022-378d-49a5-8a3f-d85d88cd729b,,Direktionsadjunkt,33430,334
aa8c5c1c-8f8f-46a9-8801-d012e3b4778c,,Assistent-Manager,33430,334
80e2ebc0-6025-4a34-9e4d-b810675a80f7,,Vereinsleiterassistent,33430,334
5b80f612-083b-4135-9304-88215b6e3777,,Markenchefassistent,33430,334
16f94e84-1693-4c17-9d51-21a84c2af1db,,"Direktionsassistent, eidg. FA",33430,334
d59fbfb5-7988-4596-a468-831693a3357f,,Assistant to the CEO,33430,334
db39891a-e0d5-428c-bb45-515a1ce70cf2,,Rektoratsassistent,33430,334
ad014601-9327-4d6c-bbe0-7afeeb4a489d,,Executive Assistant,33430,334
2961dfb8-19e6-41a3-b143-2dcfcd68c0e4,,Konzernleitungsassistent,33430,334
69acb0d7-a65f-4fab-9684-2ed9cb7a70a0,,Kultursekretär,33430,334
92bd2567-f76c-4037-b18d-ee5089633a89,,Ratsschreiber,33430,334
4a885723-2594-4997-b5c8-280a7a0cf514,,Ratssekretär,33430,334
deb83507-e240-4362-9cc1-4a1c29cc645b,,Burgerratsschreiber,33430,334
d1c47f2b-df5d-4e21-b05b-e9d115bb9ac7,,Direktionsangestellter,33430,334
2ee9c0ec-73e7-4291-935e-5af130791b4d,,Konsularischer Mitarbeiter,33430,334
e392f5f4-7424-4060-972d-697e11c594a8,,Direktionsassistent BP,33430,334
a69b07a0-2e9b-48d8-a48f-c6736e6eb019,,Direktionssekretär,33430,334
82abc20a-ced2-4c3d-8d84-595e08656e63,,Bezirksschreiber,33430,334
19b41d1d-cc77-41b6-9b4e-6d3290820243,,Gemeindekanzlist,33430,334
5a361cc1-aea7-4a86-840c-b13459ce55c1,,Missionsangestellter,33430,334
a8e7a218-06dc-4a93-8972-4f5df1836be9,,Amtssekretär,33430,334
4f38f18c-a325-4612-8653-ca62897b4ddb,,Botschaftsangestellter,33430,334
2a577408-9aa6-4c7f-9bd1-780710005cb6,,Polizeikanzlist,33430,334
d038d255-6050-4e05-8c62-432a1b232940,,Angestellter BAMF,33430,334
56ff0667-a7e0-492f-99cd-6ad535567216,,Kanzlist,33430,334
83084a91-cc86-4c88-8894-07f6a6bc648d,,Missionssekretär,33430,334
e6f76dc8-3394-4e2b-abec-f34922bc2631,,Verwaltungsassistent,33430,334
44971fdf-3055-4ad8-aa5a-53e14a06b778,,Bundesanwaltssekretär,33430,334
b63faeb4-4a75-4700-914f-d155e86dcef7,,Waisenamtssekretär,33430,334
379c26dc-2b5f-4d19-ac99-53a54972d575,,Konsulardienstbeamter,33430,334
56f45e66-36d2-468a-934a-c442985ab42b,,Gesandtschaftssekretär,33430,334
98d577ee-bee9-4949-b590-419a34e5cc4c,,Baupolizeisekretär,33430,334
c5c1aab2-f61a-4051-95e5-3bf720689471,,Bürgerratsschreiber,33430,334
6375204d-7dee-41b5-a4c7-85fd94d8bc88,,Chef Inventarverwaltung,33430,334
a8062383-8d76-4023-9ded-972e2083b3ff,,Polizeisekretär,33430,334
da8f8394-95cf-42a1-8bf0-cd45e66db00d,,Finanzsekretär,33430,334
7ae6cc64-65db-4887-8262-230e6cbf4d19,,Stadtschreiber,33430,334
91ae5d33-0840-4b6c-a475-bd66c2635765,,Gemeinderatsschreiber,33430,334
feef500a-6707-4dab-90ca-6f18a56db138,,Bischofskanzler,33430,334
e8e3994f-5637-4e04-9401-0e7c153e758a,,Assistent des Chefs,33430,334
6deb5144-fb21-4656-bbd8-a9b96b11f1ef,,Kanzleisekretär im diplomatischen Dienst,33430,334
322a2d06-bf90-4a14-aa9d-9e426fe574d0,,Generalsekretärassistent,33430,334
2c695953-557c-45d4-b2f4-c78874a421ad,,Assistent des Produktechefs,33430,334
c87e14d9-4816-4824-9dcc-36955b9842b6,,Betriebsleiterassistent,33430,334
f179f9c7-d3e4-4271-acf0-26a1055903bb,,Baurekurskommissionssekretär,33430,334
524f894b-c88a-4869-8345-964b21d71fdb,,Sekretär im Ministerium,33430,334
3dc8d1bf-2615-4131-9fa4-22d9c2b43311,,Präfektursekretär,33430,334
e8fa6710-1704-484e-8e6d-5a708343346b,,Bundessekretär,33430,334
cef34a5b-582f-4b60-bdda-0d2753979ff8,,Bundesratssekretär,33430,334
0b562dfe-45d2-45b3-8c56-8a53617292df,,Bischöflicher Sekretär,33430,334
2dffc65c-980f-4e08-af3d-113fd1e3dab1,,Konsularbeamter,33430,334
5ee6a581-92c9-4762-84e7-d733e3085cf2,,Spitalfachmann,33440,334
7beb4bcf-fee2-49d3-a430-3ed7fdc13d36,,"Spitalfachmann, eidg. FA",33440,334
87784375-59f7-48cc-860e-99171d5d2455,,Spitalverwaltungsfachmann,33440,334
78109763-0fa6-4a1b-96da-e6b21e3d8cab,,"Spitalverwaltungsfachmann, dipl. HFP",33440,334
bb2acb48-d292-4c97-bf81-6a8841e1938e,,Spitalverwaltungsangestellter,33440,334
58b2d8d9-1031-4104-82de-ec77aa6b4669,,Chefarztsekretär,33440,334
c671d1e9-741e-4e28-b4af-027192eee0b9,,Medizinischer Sekretär,33440,334
b54229ce-ee69-45e4-88cf-8d5651e06342,,Spitalfachmann BP,33440,334
5364b452-3948-49bc-b3d2-cbe63a768254,,Stationssekretär,33440,334
a2526a2f-3299-4fef-9180-08989071cad9,,Medizinischer Sekretär,33440,334
aba960db-a03a-4885-be7b-fc8ac287f920,,Zollexperte,33510,335
9b46d237-427d-463e-8837-a93c2b0d7554,,Zollexperte,33510,335
fc3972a6-eb66-46d3-ae8c-cb0fb69d790a,,Zollexperte,33510,335
60a9526a-d1ed-4ff6-af0b-1d422e9eb2a2,,Zollfahnder,33510,335
f6112c3b-3edb-49e0-8fdd-b940adb5b9cc,,Zollangestellter,33510,335
0002297e-7786-4cea-b6e4-702a3e3a5f8e,,Grenzwachtfeldweibel,33510,335
08f974c6-bd9f-4b64-9936-57c948f6792a,,Grenzwachtbeamter,33510,335
31aa86bf-9921-4e75-9b42-b50dc3313602,,Zollfachmann,33510,335
24147761-ba27-4f9f-9389-a4bdf5bed776,,Grenzwächter HFP,33510,335
68ee03a9-cf25-4efb-8735-c37d941eddee,,"Zollfahnder, dipl. HFP",33510,335
1f8dc54c-ba0f-431b-a175-8de6afd86d9f,,Grenzwacht-Wachtmeister,33510,335
cb9818de-3198-4e48-b06c-6d81c70bcac5,,Zollassistent,33510,335
92543288-76e0-4302-9f03-d069b2056aa9,,Grenzwachtpostenchef,33510,335
875bf86c-c5df-41b4-9583-5d9da70098df,,"Grenzpolizist, Flughafen",33510,335
1fe3855c-61de-43a3-a3e2-0ec1a927a33f,,Zollagent,33510,335
d2dacc5c-f777-4142-95d0-aa9f7a3c66b4,,Technischer Zollbeamter,33510,335
2dce263f-104e-4beb-b97d-0b04f52fd10a,,Grenzwachtkorporal,33510,335
ed43694e-12b9-4224-97e3-30d1bcd8aef3,,Grenzwächteradjutant,33510,335
6e6587c9-ad14-4a70-a1d4-2df30f3baf1e,,Zollamtadjutant,33510,335
dbcb3c1f-09c1-442b-b0da-abb38ff25455,,Adjunkt Zollwächter,33510,335
a62a30ec-2d75-4caf-9039-e3e611a20728,,Zollamtsvorstand,33510,335
c505e1c1-bbe5-45ae-b021-3d4033368030,,Zollvisiteur,33510,335
f4e792bf-a5c2-48a1-87cc-7adcc8e246bd,,Zollgehilfe,33510,335
98a6735a-f6dd-4b12-94e2-3943834c3386,,Zollbeamter,33510,335
a1220558-f564-4675-aff4-4ab60c75e184,,Betriebsbeamter Zoll,33510,335
ecf42a7e-140d-4136-b37b-7fc1c5681b79,,"Grenzwächter, eidg. FA",33510,335
64c790e9-410e-4c4e-ae56-a7f696a414c3,,Zollrevisor,33510,335
a55c3a4e-56a0-444e-99ec-b9263dfad4e4,,Zolltechniker,33510,335
805a1a91-4e17-4bb2-8356-fd7fb495ebe7,,Grenzwachtoffizier,33510,335
0ec3ee03-bd53-47ed-889b-69fefba9c359,,Gepäckkontrolleur,33510,335
e01b4109-f1dc-4ab0-98a3-3e2c4cd1a94c,,"Zollfahnder, dipl. HFP",33510,335
f8ba7111-9b71-4d91-8c1d-c567bf873406,,Zollfachmann BP,33510,335
a012b15b-6c72-49eb-a253-5495e79ae33b,,Zollexperte HF,33510,335
b0371587-9477-4448-9438-004b97f75d7c,,Grenzwächter HFP,33510,335
60af469b-b609-42e3-9049-eb7e25a2261b,,Grenzwächter BP,33510,335
61307fb4-ac52-4d05-9955-cf68cc2b62bd,,Kantonaler Steuerkommissär,33520,335
c833ad47-3fcb-4a72-b0f3-4920bbec9aac,,Taxationsbeamter,33520,335
d0bb2a0b-7af5-466d-8990-a57f2e7c1107,,Steuersekretär,33520,335
288eadbb-b53b-4144-b6ae-55b382215574,,Steuerkommissar,33520,335
b76d641f-794d-4ca9-b0ef-c9be06900a37,,Steuereinzüger,33520,335
6981e651-d69c-4a74-b459-23e8e981e66f,,Tarifchef,33520,335
856ecf3c-b200-4499-a79c-d7049fceb593,,Steuerkassier,33520,335
72785c0f-183b-45f7-8c1e-0f1c5da5550d,,Tarifbeamter,33520,335
93ce520f-00c1-4493-9fa8-ac3687b61a85,,Steuerinspektor,33520,335
48a4771f-d326-4bdc-b771-f9959f20b6dc,,Steuerkatasterführer,33520,335
dc5376b0-c06e-463f-8e7c-b1fdbc78fba0,,Steuerbeamter,33520,335
5356ee91-1ce3-4240-874c-adb53f42a33d,,Steuerregisterführer,33520,335
5d883bda-a733-409a-8d7c-7294a5c170e9,,Sachbearbeiter Sozialversicherung,33530,335
912bd68f-966f-4708-8ab1-2757dfcb503e,,Pensionsversicherungsexperte,33530,335
6c9d9236-063d-47e9-b025-e24682f325dd,,Verwaltungsfachmann für Personalvorsorge,33530,335
1d0acebf-c0c9-4c3d-949c-385129b3e014,,Pensionsversicherungsexperte,33530,335
c7eefb56-6d11-42a4-8e62-c43eaa565758,,Experte für berufliche Vorsorge,33530,335
52351c31-d367-434c-bee7-9ea58eb910ec,,Sozialversicherungs-Fachmann,33530,335
f1c3884e-8c7c-47ad-b1ac-a239e39a4d58,,Fachmann für Personalvorsorge,33530,335
44b57c40-79d0-4fe1-8b37-1c9c4f84f548,,Sozialversicherungs-Experte,33530,335
bc52973d-2a74-4f8b-9ae5-163efe0ee45c,,AHV-Fachmann,33530,335
a2507210-573a-40c0-bde7-baf6995c205b,,"Sozialversicherungs-Experte, dipl. HFP",33530,335
c9e0095a-bf47-4f47-b71c-79216b410034,,"Verwaltungsfachmann für Personalvorsorge, eidg. FA",33530,335
b21d4eb8-d5bc-4a00-bfa2-6169883acffd,,Rentensachbearbeiter,33530,335
feba1641-7652-4b0f-a7ba-6c9e12c0f1ef,,"Sozialversicherungs-Fachmann, eidg. FA",33530,335
41df96bc-a549-4fd6-b327-23b8586e8842,,"Verwaltungsfachmann für Personalvorsorge, eidg. FA",33530,335
7163a973-438b-4d9e-b4d6-dd151a84cbc1,,"Fachmann für Personalvorsorge, eidg. FA",33530,335
5b18c601-737b-4f75-99ac-9b04268c9579,,"Sozialversicherungsexperte, dipl. HFP",33530,335
d2081685-9c85-4e85-a5fa-665a6dc771a0,,"Pensionsversicherungsexperte, dipl. HFP",33530,335
89f5e3a5-2470-4316-97e0-411f7ffec0e3,,Pensionsversicherungsexperte,33530,335
0c4b387b-f13b-4b73-90e9-85df7f1cf890,,Pensionskassenexperte,33530,335
8249bdcf-562c-4d8e-b1dd-fb7e259dd45c,,Pensionskassenberater,33530,335
f8cbbab7-7edc-49c8-9d41-de0024dc1f24,,Pensionskassensachbearbeiter,33530,335
89fb37d8-b39a-4025-bb39-c0152562d7d6,,Personalvorsorgefachmann,33530,335
a74984fa-1f6e-4547-a1eb-c66b5fae4deb,,"Pensionsversicherungsexperte, dipl. HFP",33530,335
71ec2354-cbde-4c7e-93e9-263d253f0119,,"Sozialversicherungs-Experte, eidg. FA",33530,335
4841adcc-1c56-48b6-9bde-73f0db4c2b75,,Arbeitslosenversicherungsangestellter,33530,335
592413cb-8edb-4416-97b6-f5897620f52a,,Sozialamtsmitarbeiter,33530,335
d322d589-d0b3-4c67-b8db-8b4b2e169a94,,IV-Angestellter,33530,335
f6762ed7-4542-46ad-8562-ff6b613d5d05,,AHV-Sachbearbeiter,33530,335
3d3e1aee-2cc1-4cca-a80a-15fa49bd5081,,Experte für berufliche Vorsorge HFP,33530,335
a777ac89-0b2b-4756-aec7-bda7ae3e75c2,,Sozialversicherungs-Fachmann BP,33530,335
81ae351e-7868-46e1-83ce-3d7b27e7af7f,,"Sozialversicherungs-Experte, dipl. HFP",33530,335
cbf46a3d-b014-414d-91ca-6c1fbd5901a8,,Fachmann für Personalvorsorge BP,33530,335
cb4536f6-0e5f-476c-a2a4-ef9fd590f580,,Angestellter der Vormundschaft,33530,335
b4a0e04f-ddd5-4043-a635-cd0cc79f5598,,Fürsorgesekretär,33530,335
0a99304c-b29a-411f-98ef-7a90f4eef080,,AHV-Beamter,33530,335
5583bb76-c868-4987-95b5-4839eba2aa0b,,Vormundschaftssekretär,33530,335
98e22587-224b-42ee-b51e-fcfcfb57d6f9,,Sozialsekretär,33530,335
81374a64-9833-4b38-b4c0-5aefb1187fff,,Jugendsekretär,33530,335
cb1e264e-9226-4689-b904-19b6b7e1e8d2,,AHV-Angestellter,33530,335
40279466-5613-43af-8277-5a6d2fb7e961,,Adjunkt des Amtsvormunds,33530,335
d56f4bb3-9c2a-4a5e-a8eb-d1bcf1ed33c1,,"Beauftragter, Alimentinkasso",33530,335
2920ebaa-98a6-43d2-b277-05e58cd9d965,,Fürsorgeangestellter,33530,335
84f2325a-9315-4721-a16d-96146db21c64,,Patentagent,33540,335
7ddf0c1e-ecf7-47b6-84eb-b71b75ac7019,,Verantwortlicher für das internationale Lizenzwesen,33540,335
60709060-0ea9-4ec4-b56b-081d4d29de13,,Beamter Einwohnerkontrolle,33540,335
f4a89fcc-7db6-4cd8-a9f8-5f9ac4434097,,"Zivilstandsbeamter, eidg. FA",33540,335
7ac8113a-0303-456b-bf81-bbcc84c8d554,,Sachbearbeiter Einbürgerungswesen,33540,335
c8a8dcf0-3984-438f-8cf4-e4a6306720e5,,Zivilstandsbeamter BP,33540,335
91db8a83-5dd3-4d2b-8e33-e27064286f6b,,Asylkoordinator,33540,335
b6aa2868-1fb1-4d86-a382-d7eaeef83a4c,,Befrager von Asylbewerbern,33540,335
bf0ed683-7263-4d7a-bf17-2fcb492bbd91,,Einwanderungsbeamter,33540,335
f5d9b606-99b3-455e-9026-9b68084b050c,,Schriftenkontrolleur,33540,335
e7b02fd2-17ee-4333-ba95-b38d82f24760,,Zulassungsbeamter,33540,335
dbe1b483-061d-4769-bb19-77c5400b333d,,Sicherheitspolizist,33550,335
3a6f1b43-de36-407a-a7ea-5349fc77ba1a,,Sicherheitsbeamter,33550,335
d8f1bd48-ed59-4e05-8d28-1052b6e59ec2,,Oberinspektor,33550,335
362e5281-d485-4b2d-aa6b-68e95f0a80ac,,Chefinspektor,33550,335
e20fa235-852b-49dd-979d-53bfa95226ee,,Cybercop,33550,335
8bc761f7-d105-4e16-b726-62256e14d053,,Inspektor Öffentliche Sicherheit,33550,335
a3d74be2-19b8-4ca6-9d76-85f6de0a9718,,Kommissar Öffentliche Sicherheit,33550,335
5d612ee9-9493-4035-a65a-b4fdfd0309ec,,Sicherheitspolizist,33550,335
0ef18efb-9921-4a1f-8716-e7130315df2a,,Ermittlungsbeamter,33550,335
64115f66-b26a-45f4-a595-5dab27771dda,,Polizeihauptmann,33550,335
96194aae-8f2a-4241-9d3f-a7bc119b495a,,Kriminalanalytiker,33550,335
6f1614fb-4095-4606-903e-0c648379cac6,,Daktyloskop,33550,335
855c96b1-9843-42d1-bda0-5abf85f6b4f5,,Polizeifeldweibel,33550,335
f552fe65-4848-4175-a4ec-72774a69e0ab,,Polizeigefreiter,33550,335
b22bd9dc-7a0f-4ccb-9960-dfe4764ebce0,,Untersuchungsbeamter,33550,335
ffb87f55-c499-43e4-ae4c-730288d59d83,,Polizeikommissar,33550,335
8d5bc79c-2a1d-42ef-8c53-0a236e684bb4,,Kriminalpolizist,33550,335
fa9ea62d-a51c-4cce-955b-086f4182dcd6,,Polizeioffizier,33550,335
b9a6b30a-7e12-4af4-b232-4dd6885056fa,,Polizeifahnder,33550,335
de5b5389-278c-4684-92ef-52bd0f0d1efa,,Detektiv-Wachtmeister,33550,335
50fc5652-7deb-499d-ad14-224577568657,,Polizeibrigadier,33550,335
d534ebef-2c31-467e-b010-17f9655f0a49,,Kriminalbeamter,33550,335
2035a45e-2f77-41be-add7-533fea3976ba,,Fahnder,33550,335
e1b64048-dd9c-44ae-a221-8cfd31b5c04e,,Inspektor öffentliche Verwaltung,33590,335
e10fdf87-9150-4c1a-b3e7-00ebadcf042c,,Denkmalpfleger,33590,335
a3d0dc13-6593-4d0e-93c3-1975b1f35887,,Chef Wasserversorgung,33590,335
4d3f7d05-32fb-4fcc-8977-b3d14e425e25,,Kantonalinspektor,33590,335
36083333-79b2-4546-b2d9-3bad55a4e174,,Eichmeister,33590,335
9d53bb16-0719-4b48-a9f8-2e1886de668b,,Konsumentenschützer,33590,335
01575092-e303-4012-8ae6-c8334e0487cd,,Angestellter humanitäre Organisation,33590,335
fe071e49-a047-47e3-85a3-690bd19d3806,,Rebbaukommissär,33590,335
00c60a32-e34b-4292-bb53-158e39e6bd6d,,Hilfseichmeister,33590,335
1b565137-8ea2-4b88-a709-61b7a8779051,,Waagmeister,33590,335
0e82c3d8-c3ef-4ae1-8712-09d8f37fb54e,,Stipendienberater,33590,335
24415174-2da9-46a9-88fd-4fe261605cc3,,"Eichmeister, dipl. HFP",33590,335
a6f1fdea-b6c2-447d-86e2-acc266b71d96,,"Eichmeister, dipl. HFP",33590,335
67d70813-002e-48fd-8f69-58b45604a563,,Eichmeister,33590,335
a6e6bd34-e527-4236-8e77-19ae41aca961,,Eichmeister,33590,335
6043ff47-e2fa-49d9-aa9d-c98472736cb1,,Eichmeister HFP,33590,335
8d003821-112a-48c7-a616-1b2f6a826514,,Gemeindereformer,33590,335
93a9bcb3-3068-4a51-aba7-868ac7c89959,,Fischerei- und Jagdverwalter,33590,335
18f14b45-741c-4c88-a05c-fce224fed4b8,,Parlamentsdienstangestellter,33590,335
dd81ca36-4bd2-45eb-a7e1-6071445e70f1,,Edelmetallprüfer,33590,335
34757d38-9e20-4fed-b8f1-f9de441e7f0f,,Eichmeister HFP,33590,335
ea11d334-e6ff-4ed7-97b4-f09b52746df4,,Zuchtexperte,33590,335
819cce55-6302-41bb-8b0f-bea04db0a195,,Beamter Militärverwaltung,33590,335
251e56f0-e86b-4e24-ad83-6900b71e91e0,,Betreibungsangestellter,33590,335
5fb18b5b-489f-423d-b6b9-c54c934ce94c,,Jugendkommissär,33590,335
314ff4a5-9d05-4f92-8e02-b587261ac7fe,,Friedhofverwalter,33590,335
6b255109-908c-47be-8a7e-7fe355830f32,,Kontrollbeamter,33590,335
928574e5-a7eb-4503-b089-d409a94e1f19,,Prüfungsbeamter,33590,335
167fad1d-dadc-4324-943e-85b0afae73dd,,"Fachmann Betreibung und Konkurs, Betreibung",34110,341
d6a6a634-dda9-47d9-9324-2622f167a16a,,"Fachmann Betreibung und Konkurs, Schuldbetreibung",34110,341
39589dda-7791-4437-b30a-9b62a2055ef1,,Fachmann Betreibung und Konkurs,34110,341
9788151e-7e7d-4d92-924a-b9851add9d08,,Juristischer Adjunkt,34110,341
573cb674-88c5-41fc-9d76-177aa9c1903b,,Datenschutzfachmann,34110,341
011ee88a-4177-4b60-bfd1-0d4af6b69513,,Detektivassistent,34110,341
1eebbcf6-4652-4570-ac0c-4846623e4aa2,,Detektiv,34110,341
504384f7-028f-4944-abef-f2ebd1e9bf53,,Hoteldetektiv,34110,341
2eeeb121-6d2d-41cb-966b-7a6052e0672a,,Betriebsdetektiv,34110,341
9c512854-c4dc-4b93-9dbc-345ffbc2fe04,,Sozialdetektiv,34110,341
c76e4fef-27be-43fe-90e1-c4642c5557b8,,Private Investigator,34110,341
6891cec4-776c-4cad-9a6a-f20bc2906837,,Datenschutzkoordinator,34110,341
2bdc31e6-17b5-4c56-85b8-7513ca2b1d57,,Sozialinspektor,34110,341
b4445d2e-978c-4b6d-8102-27ab822df52b,,Fraud Manager,34110,341
6e7ff4a6-0b8a-4ac4-9adc-75ed347f75e7,,Versicherungsermittler,34110,341
c5f3c1c1-fe56-45f6-83d5-e3ae1cf51fcf,,Fachmann Betreibung und Konkurs,34110,341
8b471677-c30e-4d95-b29d-8985b268cc76,,Rechtsfachmann,34110,341
9d5cf140-ada3-4a30-aae0-cc07456eaaa0,,Liquidator,34110,341
59ff9499-39c1-43ea-9771-7e5136d7ae94,,Obergerichtssekretär,34110,341
ceb20388-33f2-49b9-9e94-cd51b30d51c8,,Kammerschreiber,34110,341
dc52fe80-f2e8-4c9f-9c57-c908dd1d04d5,,Bundesgerichtssekretär,34110,341
274ed520-a78c-4520-929d-1a0890c2767c,,Kantonsgerichtssekretär,34110,341
04abadd8-2744-45fb-abef-5d6ebbf6dcf0,,Gerichtssekretär,34110,341
0fc95dfb-3929-4cb1-b34d-62df8f9bba8b,,Amtsgerichtsschreiber,34110,341
08184aa6-3d82-455f-b3c5-2faa7a90aece,,Kantonsgerichtsschreiber,34110,341
517dba31-5187-4538-a761-10f5059f52ad,,Bezirksgerichtssekretär,34110,341
1cbd5858-dad5-40c6-b680-0f4951a53949,,Gerichtskanzlist,34110,341
241db7e3-748f-4b3e-bbe2-e57a3a2ddc8f,,Bundesgerichtsschreiber,34110,341
4feb36c4-dfac-4a92-bdc5-8fa529ecf8d2,,Obergerichtsschreiber,34110,341
bae46c77-b014-4915-a5a4-665c055d30ea,,Bezirksgerichtsschreiber,34110,341
ec87ba0d-6c37-41af-b336-d993b1483c41,,Gerichtsschreibergehilfe,34110,341
59e91363-2f0d-4ef3-83d1-23670159cb24,,Gerichtsschreiber-Stellvertreter,34110,341
4f278805-997e-41d7-b440-eaac40212374,,Kontraktuar,34110,341
b465e862-85d9-4fd3-b4a5-ac23cae860b6,,Schutzaufsichtsbeamter,34110,341
87981ea5-07f9-4c05-a833-4beb8f5ad4cb,,Anwaltsagent,34110,341
d69183a9-8fee-4679-889a-f2d684b021c1,,Gerichtsassistent,34110,341
5e7eec94-bb42-4f7d-9a7b-49f83813274b,,Anwaltsassistent,34110,341
0d3ed795-f30d-4300-ad39-222fa95e0646,,Ombudsman,34110,341
133e78df-46c4-4924-b303-efb2deb91cbe,,Patentprüfer,34110,341
b197a065-afdc-4d8e-bcad-bb016dfae40d,,Angestellter Rechtsabteilung,34110,341
db20ccac-05f5-4c80-809e-27af6caf79eb,,Patent Professional,34110,341
a0574879-241a-4f00-8d7a-59ee925086b6,,Referent,34110,341
834f276b-db87-452d-9acc-fd0369a89f60,,Anwalts- und Notargehilfe,34110,341
c523613f-80f0-4dda-9cfb-fd85fe644f7b,,Verkaufsrechtsagent,34110,341
b17f443f-e7ca-4078-9407-a9dc6db174b1,,Juristischer Inspektor,34110,341
006a728d-d89f-48db-af5a-d7bd7b7cc1de,,Juristischer Assistent,34110,341
c87281e2-b215-4485-a145-4b03c260431f,,Rechtsagent,34110,341
68fd009c-9975-467f-906d-62c7956c8d20,,Patentberater,34110,341
cea84809-1cf2-41cf-940e-53e1fd0bcf17,,Mitarbeitender Notar,34110,341
aee3558e-6086-40d5-890c-e2d7df20da2b,,Compliance Advisor,34110,341
38a6fc90-4a27-44a7-b14e-f7850ddce207,,"Fachmann Betreibung und Konkurs, eidg. FA, Konkurs",34110,341
da25cf8f-e961-4cab-9f34-97fbd1c11774,,"Fachmann Betreibung und Konkurs, eidg. FA, Betreibung",34110,341
b2736d31-548e-40f2-9ca0-37cad563bc8c,,"Fachmann Betreibung und Konkurs, eidg. FA",34110,341
797e85e5-80e3-4ff6-a477-83dab1ac1168,,Siegelungsbeamter,34110,341
35d36597-1cce-442b-9eed-144eba0110e8,,Gemeindeammann (Betreibungsbeamter),34110,341
d657b378-79a1-4fb7-a964-314d03725511,,Rechtspfleger,34110,341
f88af275-bd58-4c62-9ebb-c2b933d7760d,,"Fachmann Betreibung und Konkurs, eidg. FA, Konkurs",34110,341
4f022c4b-c921-48a9-9d56-b22831b9cf7c,,"Fachmann Betreibung und Konkurs, eidg. FA, Schuldbetreibung",34110,341
cb9de57c-d930-4737-a203-bf3d94d1e1e9,,"Fachmann Betreibung und Konkurs, eidg. FA",34110,341
dd29ec2e-8f08-41b1-844e-3c622116b261,,Anwaltskanzlist,34110,341
3e7e7357-c5db-4c8f-88f5-7325720b53cb,,Fachmann Betreibung und Konkurs BP,34110,341
